unique_id,ds,Naive,SeasonalNaive_7,SeasonalNaive_14,SeasonalNaive_28,SeasonalNaive_365,AutoETS,AutoARIMA
hotel_133,2023-07-13,0.9672131147540983,0.9180327868852459,0.9180327868852459,1.0,1.0,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-14,0.9672131147540983,0.9672131147540983,0.9672131147540983,1.0,1.0,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-15,0.9672131147540983,1.0163934426229508,1.0,1.0,1.0,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-16,0.9672131147540983,0.8852459016393442,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-17,0.9672131147540983,0.9836065573770492,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-18,0.9672131147540983,0.9836065573770492,0.9344262295081968,0.9344262295081968,0.9344262295081968,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-19,0.9672131147540983,0.9508196721311475,0.8524590163934426,0.8524590163934426,0.8524590163934426,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-20,0.9672131147540983,0.9180327868852459,0.819672131147541,0.819672131147541,0.819672131147541,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-21,0.9672131147540983,0.9672131147540983,0.9344262295081968,0.9344262295081968,0.9344262295081968,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-22,0.9672131147540983,1.0163934426229508,1.0163934426229508,1.0163934426229508,1.0163934426229508,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-23,0.9672131147540983,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-24,0.9672131147540983,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-25,0.9672131147540983,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-26,0.9672131147540983,0.9508196721311475,0.9508196721311475,0.9508196721311475,0.9508196721311475,0.9497102979263091,0.9496487107237164
hotel_133,2023-07-27,0.9672131147540983,0.9180327868852459,0.9180327868852459,0.9180327868852459,0.9180327868852459,0.9497102979263091,0.9496487107237164
